Level,servedirection1wide.2t,serverdisttonetxatROS,shottoshottimeservetoROS,servefromlatROS,servermaxvelfromservetoROS,serverdistancefromservetoROS,SHOT_OUTCOME,@1deuce2adv,AUSTRALIANAJESUS,SAQUESERROROLET,GANAELPUNTO,RALLY,MATCH,SET,filter_$,tacticanivel,Juegos
Bajo,Lateral,6.7363,1.28,4.3707,1.3336,1.199,1.0,Ventaja,Estandar,0.0,Sacan,55.0,13.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,5.324,1.6,3.27,3.1078,3.5097,1.0,Ventaja,Estandar,0.0,Sacan,57.0,13.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.4143,1.36,3.2288,1.2236,1.2685,1.0,Ventaja,Estandar,0.0,Sacan,61.0,13.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.1029,1.24,4.3483,1.0763,0.5755,1.0,Ventaja,Estandar,0.0,Sacan,70.0,13.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,6.2948,1.2,3.2106,1.2142,0.7703,1.0,Ventaja,Estandar,0.0,Sacan,73.0,13.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,6.3525,1.48,2.7953,1.2275,1.187,1.0,Ventaja,Estandar,0.0,Sacan,77.0,13.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,6.589700000000001,1.28,3.0368,0.7351,0.7123,1.0,Ventaja,Estandar,0.0,Sacan,79.0,13.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.947700000000001,1.4,3.1618,1.7434,1.5569,1.0,Ventaja,Estandar,0.0,Sacan,3.0,13.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,8.333400000000001,1.36,3.7795,1.4335,1.2447,1.0,Ventaja,Estandar,0.0,Sacan,7.0,13.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,6.6009,1.52,3.4936,1.1975,1.128,1.0,Ventaja,Estandar,0.0,Sacan,15.0,13.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,6.912800000000001,1.52,3.7992,1.6451,1.9124,1.0,Ventaja,Estandar,0.0,Sacan,28.0,13.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,6.536300000000001,1.56,3.9194,1.0227,1.0908,1.0,Ventaja,Estandar,0.0,Sacan,33.0,13.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,8.193200000000001,1.32,3.4166,1.376,1.3007,1.0,Ventaja,Estandar,0.0,Sacan,38.0,13.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.827200000000001,1.28,3.8144,2.2025,1.6919,1.0,Ventaja,Estandar,0.0,Sacan,42.0,13.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,6.4314,1.24,3.689,1.7881,1.5461,1.0,Ventaja,Estandar,0.0,Sacan,52.0,13.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,7.0883,1.72,4.1329,0.7756,0.429,1.0,Ventaja,Estandar,0.0,Sacan,57.0,13.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,6.5001,1.52,4.0286,1.0233,1.0678,1.0,Ventaja,Estandar,0.0,Sacan,60.0,13.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,6.9948,1.24,3.8366,0.9028,0.4458,1.0,Ventaja,Estandar,0.0,Sacan,62.0,13.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,8.155100000000001,1.4,4.2698,1.5398,1.454,1.0,Ventaja,Estandar,0.0,Sacan,65.0,13.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,8.064499999999999,1.52,3.7897,1.4828,1.5352,1.0,Ventaja,Estandar,0.0,Sacan,67.0,13.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,5.1422,1.36,3.2047,2.8704,3.2008,1.0,Ventaja,Estandar,0.0,Sacan,15.0,14.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,5.1288,1.36,3.4718,3.04,3.2515,1.0,Ventaja,Estandar,0.0,Sacan,17.0,14.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,6.6188,1.24,3.7178,1.4073,1.3747,1.0,Ventaja,Estandar,0.0,Sacan,22.0,14.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,3.7580999999999998,1.56,3.617,3.1056,3.5715,1.0,Ventaja,Estandar,0.0,Sacan,29.0,14.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,5.0058,1.16,3.3975,3.3125,3.284,1.0,Ventaja,Estandar,0.0,Sacan,46.0,14.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,5.267099999999999,1.2,4.2017,2.7719,2.354,1.0,Ventaja,Estandar,0.0,Sacan,3.0,14.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,3.6095000000000006,1.72,4.0551,3.028,4.0248,1.0,Ventaja,Estandar,0.0,Sacan,5.0,14.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,5.403700000000001,1.4,3.5158,2.6592,3.0199,1.0,Ventaja,Estandar,0.0,Sacan,17.0,14.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,5.131600000000001,1.72,3.7891,2.621,3.9935,1.0,Ventaja,Estandar,0.0,Sacan,21.0,14.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,6.643,1.28,3.9768,1.3528,1.3959,1.0,Ventaja,Estandar,0.0,Sacan,23.0,14.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,6.030899999999999,1.24,3.3262,2.8094,2.9301,1.0,Ventaja,Estandar,0.0,Sacan,49.0,14.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,5.514099999999999,1.24,4.192,3.155,3.3674,1.0,Ventaja,Estandar,0.0,Sacan,51.0,14.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,6.9475,1.28,4.3018,1.3391,1.292,1.0,Ventaja,Estandar,0.0,Sacan,57.0,14.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,5.182600000000001,1.16,4.6596,2.5031,2.2736,1.0,Ventaja,Estandar,0.0,Sacan,59.0,14.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,5.675599999999999,1.16,3.3114,2.4916,1.9689,1.0,Ventaja,Estandar,0.0,Sacan,66.0,14.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,7.3662,1.6,3.6139,1.3976,1.3905,1.0,Ventaja,Estandar,0.0,Sacan,3.0,15.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,7.382,1.52,3.5936,1.3567,1.4065,1.0,Ventaja,Estandar,0.0,Sacan,30.0,15.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,4.7905999999999995,1.4,4.2636,2.6632,2.835,1.0,Ventaja,Estandar,0.0,Sacan,33.0,15.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,3.2209000000000003,1.88,3.445,3.2975,4.4305,1.0,Ventaja,Estandar,0.0,Sacan,39.0,15.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,6.6922999999999995,1.68,3.2301,2.0089,2.1025,1.0,Ventaja,Estandar,0.0,Sacan,41.0,15.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,7.1059,1.64,3.7341,1.6952,1.6278,1.0,Ventaja,Estandar,0.0,Sacan,47.0,15.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,8.206,1.6,3.4699,0.9347,0.9184,1.0,Ventaja,Estandar,0.0,Sacan,55.0,15.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,4.7592,1.68,3.407,2.6476,2.8336,1.0,Ventaja,Estandar,0.0,Sacan,59.0,15.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,4.9671,1.92,3.7135,1.6666,2.6737,1.0,Ventaja,Estandar,0.0,Sacan,65.0,15.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,8.318999999999999,1.28,4.5341,1.212,0.6601,1.0,Ventaja,Estandar,0.0,Sacan,71.0,15.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.3111,1.52,5.0463,0.9541,1.0543,1.0,Ventaja,Estandar,0.0,Sacan,77.0,15.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,4.5346,1.28,4.2379,3.0016,3.1166,1.0,Ventaja,Estandar,0.0,Sacan,2.0,15.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,3.5597000000000003,1.56,3.5683,2.9926,3.95,1.0,Ventaja,Estandar,0.0,Sacan,10.0,15.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,5.2031,1.24,3.6237,2.5927,2.3261,1.0,Ventaja,Estandar,0.0,Sacan,14.0,15.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,5.1093,1.48,3.5034,2.0016,2.4093,1.0,Ventaja,Estandar,0.0,Sacan,18.0,15.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,5.174,1.0,4.1244,2.8391,2.3619,1.0,Ventaja,Estandar,0.0,Sacan,23.0,15.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,8.082699999999999,1.32,3.6631,1.1247,0.8026,1.0,Ventaja,Estandar,0.0,Sacan,29.0,15.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.494299999999999,1.48,2.003,1.3462,1.3219,1.0,Ventaja,Estandar,0.0,Sacan,30.0,15.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.407299999999999,1.68,1.7632,1.3386,1.4691,1.0,Ventaja,Estandar,0.0,Sacan,33.0,15.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.931900000000001,1.8,1.8128,0.799,0.8292,1.0,Ventaja,Estandar,0.0,Sacan,37.0,15.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.8648,2.28,3.4437,0.5719,0.7157,1.0,Ventaja,Estandar,0.0,Sacan,39.0,15.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.062100000000001,1.84,3.7302,1.3474,1.5985,1.0,Ventaja,Estandar,0.0,Sacan,45.0,15.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,7.4666,1.68,3.9354,1.5893,1.6642,1.0,Ventaja,Estandar,0.0,Sacan,49.0,15.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,5.9797,1.4,3.7328,1.504,1.4313,1.0,Ventaja,Estandar,0.0,Sacan,53.0,15.0,2.0,Selected,normal bajo,7.0
Bajo,Lateral,5.3496,1.52,3.6352,1.7929,2.0582,1.0,Ventaja,Estandar,0.0,Sacan,57.0,15.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,7.886800000000001,1.12,3.4082,1.1203,0.8315,1.0,Ventaja,Estandar,0.0,Sacan,72.0,15.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,7.7425999999999995,1.68,3.1764,0.8775,0.9892,1.0,Ventaja,Estandar,0.0,Sacan,76.0,15.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,7.9856,1.76,3.2885,0.7678,0.8503,1.0,Ventaja,Estandar,0.0,Sacan,79.0,15.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,7.994199999999999,1.24,3.6043,2.0101,1.0464,1.0,Ventaja,Estandar,0.0,Sacan,81.0,15.0,2.0,Selected,normal bajo,11.0
Bajo,Lateral,7.1804999999999986,1.72,2.8123,1.329,1.7298,1.0,Ventaja,Estandar,0.0,Sacan,86.0,15.0,2.0,Selected,normal bajo,11.0
Bajo,Lateral,6.272099999999998,1.2,2.5893,2.0217,1.4668,1.0,Ventaja,Estandar,0.0,Sacan,2.0,16.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,5.4694,1.28,2.4903,2.351,2.093,1.0,Ventaja,Estandar,0.0,Sacan,4.0,16.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.3497,1.44,3.5702,1.1221,1.1066,1.0,Ventaja,Estandar,0.0,Sacan,17.0,16.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,5.5815,1.16,2.6765,1.9401,1.7509,1.0,Ventaja,Estandar,0.0,Sacan,21.0,16.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,6.539,1.68,2.2334,1.3123,1.2923,1.0,Ventaja,Estandar,0.0,Sacan,27.0,16.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,6.041,1.16,3.8744,2.4907,1.622,1.0,Ventaja,Estandar,0.0,Sacan,34.0,16.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,7.289899999999999,1.2,4.2289,0.8751,0.4496,1.0,Ventaja,Estandar,0.0,Sacan,47.0,16.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,6.4115,1.64,3.8497,0.9529,1.1091,1.0,Ventaja,Estandar,0.0,Sacan,59.0,16.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,7.3642,1.4,2.1684,0.9832,0.7393,1.0,Ventaja,Estandar,0.0,Sacan,61.0,16.0,2.0,Selected,normal bajo,8.0
Bajo,Lateral,5.3977,1.16,3.7245,2.2298,2.0318,1.0,Ventaja,Estandar,0.0,Sacan,69.0,16.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,5.3658,1.24,3.9715,2.3728,2.2378,1.0,Ventaja,Estandar,0.0,Sacan,80.0,16.0,2.0,Selected,normal bajo,10.0
Bajo,Lateral,4.996,1.36,4.0885,2.516,2.6474,1.0,Ventaja,Estandar,0.0,Sacan,89.0,16.0,2.0,Selected,normal bajo,12.0
Bajo,Lateral,4.9331,1.48,4.1098,2.319,2.5803,1.0,Ventaja,Estandar,0.0,Sacan,94.0,16.0,2.0,Selected,normal bajo,12.0
Bajo,Lateral,5.3962,1.28,3.5566,2.2073,2.3528,1.0,Ventaja,Estandar,0.0,Sacan,96.0,16.0,2.0,Selected,normal bajo,12.0
Bajo,Lateral,8.0394,1.68,3.9369,0.8028,0.6437,1.0,Ventaja,Estandar,0.0,Sacan,6.0,17.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,7.7178,2.04,3.6265,1.2282,0.9865,1.0,Ventaja,Estandar,0.0,Sacan,9.0,17.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,7.2416,1.68,3.3419,1.1946,1.0658,1.0,Ventaja,Estandar,0.0,Sacan,12.0,17.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,7.8687000000000005,1.28,4.2502,1.1232,0.6888,1.0,Ventaja,Estandar,0.0,Sacan,15.0,17.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,7.5722999999999985,1.32,3.8603,1.2448,0.6609,1.0,Ventaja,Estandar,0.0,Sacan,22.0,17.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,4.7433,1.52,4.2201,3.1421,2.5455,1.0,Ventaja,Estandar,0.0,Sacan,32.0,17.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,4.1395,1.52,2.2243,3.0519,3.0453,1.0,Ventaja,Estandar,0.0,Sacan,39.0,17.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,7.290199999999999,1.52,3.9939,1.204,1.3501,1.0,Ventaja,Estandar,0.0,Sacan,41.0,17.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,6.709199999999999,1.32,3.6467,1.9126,1.9242,1.0,Ventaja,Estandar,0.0,Sacan,45.0,17.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,7.9144000000000005,1.8,4.1597,0.9056,0.6004,1.0,Ventaja,Estandar,0.0,Sacan,47.0,17.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,7.7898,1.36,4.2293,1.3422,0.6371,1.0,Ventaja,Estandar,0.0,Sacan,49.0,17.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,7.751000000000001,1.24,4.203,1.3429,0.5345,1.0,Ventaja,Estandar,0.0,Sacan,57.0,17.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.415800000000001,1.32,3.8918,1.0946,0.5573,1.0,Ventaja,Estandar,0.0,Sacan,60.0,17.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,4.6766,1.32,3.8771,3.2248,2.5183,1.0,Ventaja,Estandar,0.0,Sacan,64.0,17.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,4.5358,1.48,4.2555,2.9266,2.6325,1.0,Ventaja,Estandar,0.0,Sacan,66.0,17.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.3642,1.68,2.3545,1.2622,1.3738,1.0,Ventaja,Estandar,0.0,Sacan,69.0,17.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.5847000000000016,1.44,2.1345,1.1019,0.912,1.0,Ventaja,Estandar,0.0,Sacan,73.0,17.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,8.149799999999999,1.36,3.6023,0.7657,0.7602,1.0,Ventaja,Estandar,0.0,Sacan,75.0,17.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.82,1.52,3.36,1.3335,1.1543,1.0,Ventaja,Estandar,0.0,Sacan,80.0,17.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.7635000000000005,1.36,3.367,1.3016,0.977,1.0,Ventaja,Estandar,0.0,Sacan,82.0,17.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,8.2784,1.28,3.5961,0.64,0.4162,1.0,Ventaja,Estandar,0.0,Sacan,84.0,17.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,7.8179,1.8,3.8716,0.725,0.8078,1.0,Ventaja,Estandar,0.0,Sacan,88.0,17.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,7.5868,1.36,3.5556,1.3605,0.7607,1.0,Ventaja,Estandar,0.0,Sacan,3.0,17.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.9030999999999985,1.32,3.9429,1.0397,0.6266,1.0,Ventaja,Estandar,0.0,Sacan,8.0,17.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,4.5946,1.4,4.1658,3.4202,2.91,1.0,Ventaja,Estandar,0.0,Sacan,14.0,17.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,7.4411999999999985,1.32,3.7997,1.3262,1.1715,1.0,Ventaja,Estandar,0.0,Sacan,22.0,17.0,2.0,Selected,normal bajo,3.0
Bajo,Lateral,7.485799999999999,1.84,4.1818,1.4481,1.3196,1.0,Ventaja,Estandar,0.0,Sacan,27.0,17.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,8.3202,1.24,4.0009,0.6315,0.423,1.0,Ventaja,Estandar,0.0,Sacan,28.0,17.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,7.756399999999999,1.32,4.0408,1.0908,0.5551,1.0,Ventaja,Estandar,0.0,Sacan,34.0,17.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,4.8889,1.48,4.1073,2.9657,2.4376,1.0,Ventaja,Estandar,0.0,Sacan,42.0,17.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,4.683,1.4,3.897,3.4607,3.047,1.0,Ventaja,Estandar,0.0,Sacan,44.0,17.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,7.126000000000001,1.4,3.8956,0.6216,0.3693,1.0,Ventaja,Estandar,0.0,Sacan,4.0,18.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,6.7806999999999995,1.64,3.0104,1.4789,1.8423,1.0,Ventaja,Estandar,0.0,Sacan,6.0,18.0,1.0,Selected,normal bajo,1.0
Bajo,Lateral,5.8264,1.76,2.7403,1.4845,1.7263,1.0,Ventaja,Estandar,0.0,Sacan,14.0,18.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,7.1263000000000005,1.72,2.5992,1.3998,1.9484,1.0,Ventaja,Estandar,0.0,Sacan,16.0,18.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,6.860299999999999,1.24,2.6829,1.2692,1.1049,1.0,Ventaja,Estandar,0.0,Sacan,19.0,18.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,6.1998999999999995,1.68,4.0729,1.0726,1.2292,1.0,Ventaja,Estandar,0.0,Sacan,24.0,18.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,7.1738,1.24,3.9199,1.6252,1.5764,1.0,Ventaja,Estandar,0.0,Sacan,49.0,18.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,7.0283000000000015,1.2,2.5174,1.7234,1.7402,1.0,Ventaja,Estandar,0.0,Sacan,51.0,18.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,6.076700000000001,1.72,3.9307,1.4039,1.5268,1.0,Ventaja,Estandar,0.0,Sacan,60.0,18.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.1467,1.2,3.6019,2.1468,1.8331,1.0,Ventaja,Estandar,0.0,Sacan,1.0,18.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,6.7041,1.32,3.6249,0.9811,1.1041,1.0,Ventaja,Estandar,0.0,Sacan,7.0,18.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.3172,1.12,3.6687,1.3269,0.8107,1.0,Ventaja,Estandar,0.0,Sacan,9.0,18.0,2.0,Selected,normal bajo,2.0
Bajo,Lateral,6.7354,1.32,3.6605,1.4236,1.4473,1.0,Ventaja,Estandar,0.0,Sacan,32.0,18.0,2.0,Selected,normal bajo,4.0
Bajo,Lateral,6.3667,1.36,4.2254,1.4303,1.5531,1.0,Ventaja,Estandar,0.0,Sacan,38.0,18.0,2.0,Selected,normal bajo,5.0
Bajo,Lateral,5.870799999999999,1.16,4.3977,1.7834,1.8509,1.0,Ventaja,Estandar,0.0,Sacan,23.0,11.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,4.1425,1.36,3.4201,2.8028,3.1438,1.0,Ventaja,Estandar,0.0,Sacan,58.0,11.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,4.2728,1.32,3.535,2.8425,2.9214,1.0,Ventaja,Estandar,0.0,Sacan,61.0,11.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,3.8449999999999998,1.68,4.0459,2.7977,3.5024,1.0,Ventaja,Estandar,0.0,Sacan,70.0,11.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,4.3398,1.32,3.452,2.6089,2.8906,1.0,Ventaja,Estandar,0.0,Sacan,72.0,11.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,5.2308,1.6,4.4854,1.8624,2.4948,1.0,Ventaja,Estandar,0.0,Sacan,77.0,11.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,6.265499999999999,1.36,4.1147,1.4359,1.2484,1.0,Ventaja,Estandar,0.0,Sacan,10.0,16.0,1.0,Selected,normal bajo,2.0
Bajo,Lateral,4.7005,1.44,4.6732,2.104,2.4933,1.0,Ventaja,Estandar,0.0,Sacan,19.0,16.0,1.0,Selected,normal bajo,3.0
Bajo,Lateral,5.6394,1.68,3.241,2.0168,2.2551,1.0,Ventaja,Estandar,0.0,Sacan,35.0,16.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,5.3222,1.36,2.9362,2.7462,2.3621,1.0,Ventaja,Estandar,0.0,Sacan,42.0,16.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,3.7624000000000004,1.6,4.0846,3.1176,3.7995,1.0,Ventaja,Estandar,0.0,Sacan,48.0,16.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,4.8141,1.52,3.7143,2.7251,2.8334,1.0,Ventaja,Estandar,0.0,Sacan,51.0,16.0,1.0,Selected,normal bajo,7.0
Bajo,Lateral,6.883099999999999,1.32,3.371,1.2827,0.9596,1.0,Ventaja,Estandar,0.0,Sacan,58.0,16.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.985600000000002,1.64,3.5541,1.4694,1.4659,1.0,Ventaja,Estandar,0.0,Sacan,62.0,16.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,7.216000000000001,1.68,2.9387,1.3051,1.4155,1.0,Ventaja,Estandar,0.0,Sacan,64.0,16.0,1.0,Selected,normal bajo,8.0
Bajo,Lateral,6.856100000000001,1.36,3.2211,1.2412,1.2546,1.0,Ventaja,Estandar,0.0,Sacan,73.0,16.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,7.468499999999999,1.32,2.7139,1.0752,0.7979,1.0,Ventaja,Estandar,0.0,Sacan,75.0,16.0,1.0,Selected,normal bajo,10.0
Bajo,Lateral,5.2481,1.48,3.3203,2.1388,2.531,1.0,Ventaja,Estandar,0.0,Sacan,82.0,16.0,1.0,Selected,normal bajo,11.0
Bajo,Lateral,6.753399999999999,1.36,2.9676,1.3989,1.4086,1.0,Ventaja,Estandar,0.0,Sacan,93.0,16.0,1.0,Selected,normal bajo,12.0
Bajo,Lateral,5.0596,1.24,2.4633,2.8146,2.4891,1.0,Ventaja,Estandar,0.0,Sacan,98.0,16.0,1.0,Selected,normal bajo,13.0
Bajo,Lateral,7.296500000000002,1.4,3.8621,1.414,1.1224,1.0,Ventaja,Estandar,0.0,Sacan,107.0,16.0,1.0,Selected,normal bajo,14.0
Bajo,Lateral,4.7091,1.6,3.6001,2.2235,2.666,1.0,Ventaja,Estandar,0.0,Sacan,116.0,16.0,1.0,Selected,normal bajo,15.0
Bajo,Lateral,5.3903,1.36,4.2972,2.2075,2.1658,1.0,Ventaja,Estandar,0.0,Sacan,124.0,16.0,1.0,Selected,normal bajo,16.0
Bajo,Lateral,7.8203,1.28,4.205,1.0445,0.5295,1.0,Ventaja,Estandar,0.0,Sacan,127.0,16.0,1.0,Selected,normal bajo,16.0
Bajo,Lateral,7.4861,1.64,3.9423,0.7061,0.7477,1.0,Ventaja,Estandar,0.0,Sacan,146.0,16.0,1.0,Selected,normal bajo,19.0
Bajo,Lateral,4.6865,1.56,4.1619,2.4947,2.8259,1.0,Ventaja,Estandar,0.0,Sacan,149.0,16.0,1.0,Selected,normal bajo,19.0
Bajo,Lateral,7.916499999999999,0.0,3.8209,0.0,0.0,3.0,Ventaja,Estandar,0.0,Sacan,5.0,10.0,2.0,Selected,normal bajo,1.0
Bajo,Lateral,7.1645,0.0,3.5354,0.0,0.0,3.0,Ventaja,Estandar,0.0,Sacan,48.0,10.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,7.4828,2.16,3.8044,0.8587,1.1424,3.0,Ventaja,Estandar,0.0,Sacan,68.0,12.0,1.0,Selected,normal bajo,9.0
Bajo,Lateral,7.076599999999999,2.16,2.9094,1.3293,1.7747,3.0,Ventaja,Estandar,0.0,Sacan,67.0,15.0,2.0,Selected,normal bajo,9.0
Bajo,Lateral,4.9893,1.28,3.4469,2.621,2.5826,1.0,Ventaja,Estandar,0.0,Restan,28.0,10.0,1.0,Selected,normal bajo,4.0
Bajo,Lateral,4.7853,1.2,3.7378,2.9128,2.7105,1.0,Ventaja,Estandar,0.0,Restan,36.0,10.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,4.7974,1.4,4.4741,2.5446,2.975,1.0,Ventaja,Estandar,0.0,Restan,38.0,10.0,1.0,Selected,normal bajo,5.0
Bajo,Lateral,4.9168,1.6,3.9783,2.1869,2.6501,1.0,Ventaja,Estandar,0.0,Restan,41.0,10.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,5.3169,1.28,3.4279,2.3447,2.2743,1.0,Ventaja,Estandar,0.0,Restan,44.0,10.0,1.0,Selected,normal bajo,6.0
Bajo,Lateral,4.2507,1.6,3.0309,2.3096,2.8936,1.0,Ventaja,Estandar,0.0,Restan,46.0,10.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,4.8621,1.6,3.2049,1.8879,2.1974,1.0,Ventaja,Estandar,0.0,Restan,47.0,10.0,2.0,Selected,normal bajo,6.0
Bajo,Lateral,5.8591999999999995,1.04,3.1749,2.5677,2.2267,1.0,Ventaja,Estandar,0.0,Restan,51.0,10.0,2.0,Selected,normal bajo,7.0
